0.421153881,0.000142592,-0.000118401,1.08E-05,0.035792052,1
0.574298425,-0.000258238,7.98E-07,-1.29E-05,0.035453863,1
0.830759971,0.000306735,0.000177022,-3.05E-05,0.051698075,1
0.727123271,-0.000308737,-3.86E-05,2.87E-05,0.04624094,1
0.660867313,0.000184128,0.000137066,-3.72E-05,0.040514986,1
0.649942308,-0.000135065,0.000224867,-1.91E-05,0.039738811,1
0.353880627,-5.51E-05,8.34E-05,-1.64E-05,0.021707664,1
0.432302761,-4.16E-05,-0.000555749,9.21E-05,0.026506988,1
0.901801338,0.005323515,-0.003313464,9.75E-06,0.066347601,1
0.616263285,1.28E-05,2.93E-05,1.89E-05,0.037454916,1
1.026982696,-1.73E-05,-0.004272044,2.22E-05,0.065733886,1
0.726582987,0.000144332,-0.000768129,-2.80E-05,0.047091268,1
0.71897786,0.000530978,0.000172555,-1.23E-05,0.045635498,1
0.363083652,3.02E-06,-2.55E-05,1.86E-05,0.021919466,1
0.556034359,-0.000121853,1.20E-05,2.61E-05,0.033892317,1
0.546321615,-8.38E-05,-0.000156399,-4.13E-05,0.033311513,1
0.577626958,-8.94E-05,5.06E-05,-2.53E-05,0.035002905,1
0.71636713,0.000552805,0.000369866,0.000148741,0.044299381,1
0.550685946,0.002987049,0.001117691,8.24E-06,0.036461173,1
0.80660619,-0.000274626,2.45E-05,-1.62E-06,0.04879412,1
0.838570232,-2.34E-05,3.90E-05,1.51E-05,0.054459431,1
0.753797963,-0.000123753,-0.003063189,-1.07E-05,0.04896526,1
1.123644428,-0.00049826,-4.39E-05,-2.68E-05,0.073163729,1
0.84596966,9.08E-05,-0.001670437,-8.12E-07,0.05763354,1
0.707902958,0.000905412,1.38E-05,-2.32E-05,0.04444291,1
0.659417,0.000225432,-5.64E-05,-1.75E-05,0.040415724,1
0.65393452,-3.23E-05,-0.000558809,-7.54E-06,0.040564248,1
0.576587001,-0.000370069,-2.09E-05,-3.25E-06,0.035913437,1
0.50630155,0.000551543,-0.000102448,4.40E-05,0.031651481,1
0.519791391,-5.17E-05,0.000128901,1.24E-05,0.032121065,1
0.628316477,-0.00032904,6.29E-05,1.16E-07,0.038299411,1
0.636364921,-6.08E-05,-2.59E-05,7.77E-06,0.039059269,1
0.702973199,-0.000232045,8.16E-05,1.97E-05,0.043766378,1
0.323402642,-1.06E-05,-6.49E-05,-1.16E-06,0.019737747,1
0.525471484,4.35E-06,4.87E-06,-3.97E-05,0.032833368,1
0.432302761,-4.16E-05,-0.000555749,9.21E-05,0.026506988,1
0.514150989,-3.43E-05,-9.86E-05,1.09E-05,0.031496118,1
0.508504264,7.08E-05,6.48E-05,-9.40E-06,0.030702382,1
0.421261269,-1.56E-05,-2.55E-05,-4.41E-06,0.025854985,1
0.76945246,-8.52E-05,4.67E-06,-1.42E-05,0.046921816,1
0.989020944,0.00656052,0.005356712,3.23E-05,0.06559577,1
0.552798572,-2.80E-05,-0.000193816,-7.08E-06,0.033935615,1
0.80660619,-0.000274626,2.45E-05,-1.62E-06,0.04879412,1
0.838570232,-2.34E-05,3.90E-05,1.51E-05,0.054459431,1
0.428591074,9.07E-05,0.00011276,-1.24E-05,0.026416351,1
0.516188869,-0.000279107,0.003523944,1.64E-05,0.035932305,1
0.795935587,0.000104682,0.000220951,8.08E-05,0.051136045,1
0.707902958,0.000905412,1.38E-05,-2.32E-05,0.04444291,1
0.452141084,-4.75E-05,1.89E-06,1.26E-05,0.031294282,1
0.669128484,0.000346995,-0.000156471,-2.44E-06,0.046090414,1
0.589478269,-7.79E-06,0.000308751,3.94E-06,0.03685538,1
0.778372515,0.000181082,5.26E-05,2.41E-05,0.049337016,1
0.58753427,-0.000247926,3.43E-05,-1.38E-05,0.035738409,1
0.46061642,0.000309143,4.14E-05,3.89E-05,0.028477172,1
0.346148504,-0.000577213,0.00017241,0.000101984,0.020821796,1
0.40507815,-0.000195281,0.000174759,-1.65E-05,0.025538354,1
0.553162753,-0.000335857,-0.003189654,3.57E-05,0.039768567,1
0.457333333,0.000239587,-6.25E-05,-5.45E-06,0.028698032,1
0.287341094,-0.00011405,-0.000140054,-1.06E-05,0.017614374,1
0.444691766,-0.000201401,0.000359264,1.66E-05,0.027172324,1
0.486994648,-0.000364311,-2.37E-05,4.69E-05,0.029690573,1
0.51855775,2.06E-05,0.000140721,1.79E-05,0.031617461,1
0.708008774,0.000136428,-0.000241095,-7.19E-06,0.043221233,1
0.578357238,0.000122636,-3.01E-05,4.18E-06,0.036246092,1
0.338926066,-2.57E-06,4.29E-05,2.40E-05,0.020833544,1
0.308375653,-1.49E-05,-9.39E-05,-1.53E-05,0.018935879,1
0.417503542,0.000202619,4.40E-05,-1.44E-05,0.025958684,1
0.517260587,-9.28E-07,9.26E-05,-9.28E-06,0.031839878,1
0.437961248,5.43E-05,0.000115718,1.35E-05,0.026732743,1
0.348320585,-1.24E-05,-3.38E-06,-3.42E-05,0.021658769,1
0.341716326,-0.000148248,0.000139633,-1.76E-05,0.020759525,1
0.480896276,8.92E-05,0.000260776,-1.11E-05,0.029636674,1
0.467422729,1.88E-05,-9.90E-05,-4.21E-05,0.02825006,1
0.499043117,-0.000136675,0.000102927,-2.03E-05,0.030595563,1
0.501896203,-0.000133194,-5.87E-05,1.44E-05,0.030051131,1
0.614437578,0.000220516,-1.84E-05,1.76E-05,0.038708343,1
0.403403315,6.58E-05,0.000125943,3.84E-05,0.02484621,1
0.307335509,8.22E-05,0.000244518,-1.40E-05,0.018896218,1
0.42025564,1.09E-05,-6.58E-05,-8.12E-06,0.025834439,1
0.561259296,-0.000346516,0.000220588,-1.10E-05,0.034706994,1
0.41461682,-0.000137719,4.80E-06,2.22E-05,0.025102316,1
0.468741648,-6.04E-05,2.33E-05,-2.77E-05,0.028703059,1
0.411100316,6.55E-05,1.57E-05,9.40E-06,0.024646271,1
0.452189969,0.000105436,2.52E-05,3.71E-06,0.02752557,1
0.258752016,-6.16E-05,-0.000187522,6.85E-06,0.015601574,1
0.386983915,-5.17E-05,4.58E-05,3.35E-05,0.023492196,1
0.512708087,-5.64E-05,-8.08E-05,7.89E-06,0.032071455,1
0.343256512,1.97E-05,7.66E-05,-3.97E-05,0.020907489,1
0.285165913,-0.000320339,0.000347488,-1.84E-05,0.017873242,1
0.443684476,-0.000653759,0.000396595,-1.54E-05,0.026762571,1
0.4361403,0.000104145,2.47E-05,-3.48E-07,0.026379275,1
0.354915579,5.66E-05,1.49E-06,-1.24E-05,0.02170968,1
0.377616762,0.000119155,-8.32E-05,9.17E-06,0.0230431,1
0.353880627,-5.51E-05,8.34E-05,-1.64E-05,0.021707664,1
0.707902958,0.000905412,1.38E-05,-2.32E-05,0.04444291,1
0.401365234,-0.000130526,0.000663099,-2.71E-05,0.030229284,1
0.694548193,-4.21E-05,-8.21E-05,5.57E-06,0.042604442,1
0.890492549,-8.23E-05,6.85E-05,7.08E-06,0.064991602,1
0.4361403,0.000104145,2.47E-05,-3.48E-07,0.026379275,1
0.535321662,0.000125609,-4.47E-05,2.90E-05,0.032739524,1
0.438840558,-0.00014587,-0.000180183,-2.08E-05,0.03162175,1
0.594303276,0.000415608,-0.002648959,2.97E-05,0.038069551,1
0.573676224,0.000174194,3.39E-05,-3.54E-05,0.034759104,1
0.421906268,-0.000867502,-5.12E-05,-8.70E-06,0.026792959,1
0.388186071,9.47E-05,2.52E-05,2.85E-05,0.023991171,1
0.471245983,-8.38E-05,0.000118967,1.97E-06,0.029215883,1
0.527147679,-0.000455491,-0.000183519,9.40E-06,0.033328253,1
0.84565286,-0.000665593,-0.000147929,6.38E-06,0.053151489,1
0.526805111,4.72E-05,-9.14E-05,-1.66E-05,0.032301165,1
0.304942496,-2.19E-05,2.40E-05,4.64E-07,0.018741867,1
0.559067683,-0.001175803,0.000270057,-3.13E-06,0.03390079,1
0.353790742,0.000394999,6.28E-05,4.46E-05,0.021799428,1
0.341761559,7.48E-05,3.07E-05,8.47E-06,0.02108581,1
0.4361403,0.000104145,2.47E-05,-3.48E-07,0.026379275,1
0.507440379,2.08E-05,0.000471589,5.45E-06,0.031308794,1
0.573263807,-9.61E-05,3.70E-05,2.11E-05,0.035560462,1
0.654974315,-3.32E-05,-4.15E-05,1.49E-05,0.041243182,1
0.701263138,0.0005048,0.000179618,-4.87E-06,0.044960335,1
0.361372069,0.000402787,9.32E-05,4.93E-05,0.022326372,1
0.506044564,0.000351404,-7.28E-05,4.00E-05,0.031302059,1
0.493229999,2.37E-05,0.000156239,3.19E-05,0.030356327,1
0.354915579,5.66E-05,1.49E-06,-1.24E-05,0.02170968,1
0.713804313,1.44E-05,-8.88E-05,-9.63E-06,0.043654816,1
0.460516374,-0.000100896,2.90E-06,-1.10E-05,0.028193096,1
0.31743845,-8.10E-05,-8.96E-05,9.28E-07,0.019639078,1
0.501896203,-0.000133194,-5.87E-05,1.44E-05,0.030051131,1
0.495746041,4.20E-05,3.30E-05,2.32E-06,0.030307743,1
0.4361403,0.000104145,2.47E-05,-3.48E-07,0.026379275,1
0.482641201,7.03E-05,-5.44E-05,6.38E-06,0.029820566,1
0.689841787,0.000410866,-0.000132599,-1.93E-05,0.042512588,1
0.507440379,2.08E-05,0.000471589,5.45E-06,0.031308794,1
0.789273857,0.000457724,3.90E-05,2.66E-05,0.048638838,1
0.501983249,-0.000251537,-5.80E-05,5.52E-05,0.030059788,1
0.337292029,7.12E-05,0.000133194,-2.32E-05,0.0205853,1
0.450892001,7.78E-05,0.000136124,-1.22E-05,0.028835544,1
0.65393452,-3.23E-05,-0.000558809,-7.54E-06,0.040564248,1
0.401385306,-0.000132614,0.000680241,-1.67E-05,0.030238852,1
0.643947487,3.41E-05,0.000470052,2.08E-05,0.041271263,1
0.719544045,0.000145667,4.94E-05,-4.87E-06,0.046121229,1
0.864108324,7.50E-06,0.000396131,1.28E-06,0.055153262,1
0.476208366,3.48E-05,0.00020011,-8.47E-06,0.029997062,1
0.656051541,0.001180589,0.000557359,1.37E-05,0.055410088,1
0.339242255,-1.83E-05,9.43E-06,5.20E-05,0.020743611,1
0.414248985,-0.000313261,0.000217427,-4.66E-05,0.02511731,1
0.708712264,6.27E-06,1.73E-05,-3.97E-05,0.04326499,1
0.40062236,-0.000123999,5.09E-05,-1.62E-05,0.024719121,1
0.51840402,2.89E-05,0.000113398,2.15E-05,0.03159769,1
0.30400546,-0.000125319,-1.91E-05,-2.20E-06,0.019326503,1
0.309061867,0.000413868,2.42E-05,-2.45E-05,0.018845513,1
0.595298626,-4.34E-05,0.001343282,2.09E-06,0.037207782,1
0.421013546,-0.000379626,-0.00056606,-9.28E-07,0.026993734,1
0.520154849,-0.000197166,-0.004502364,-2.55E-06,0.032709648,1
