0.218366795,0.040939601,0.286672939,-1.189540057,0
0.28501934,0.044793284,0.610097934,-0.172924223,0
0.218050788,0.041401655,1.065298563,1.173606904,0
0.119737214,0.035403442,1.608781955,2.241411487,0
0.470677095,0.037867435,-0.318503705,-0.028330898,0
0.295105938,0.047790746,0.503192386,0.241941873,0
0.136763868,0.038905104,1.238827807,0.601981658,0
0.200753186,0.038674517,0.690812897,-0.053482261,0
0.211905805,0.027194101,0.863755531,1.009108249,0
0.137760656,0.032800799,1.370042388,1.528538326,0
0.149199482,0.027506099,1.16697142,1.300345495,0
0.142119583,0.052777547,1.486217923,1.171375431,0
0.144229246,0.02189387,0.540705112,-1.09974715,0
0.137481989,0.067037281,1.674470296,1.459217523,0
0.154742611,0.042484696,0.796721955,-0.862712147,0
0.193092795,0.027610421,0.470767523,-1.422145813,0
0.211630548,0.012826898,1.177816823,2.633182286,0
0.113739373,0.019418985,1.231028526,1.257418584,0
0.265332151,0.06250951,0.429423894,-0.639135883,0
0.199795891,0.035147726,1.32842647,2.324967511,0
0.219626094,0.043244435,1.484015842,2.426159811,0
0.164750701,0.052811404,1.298694029,1.061145317,0
0.159530759,0.033510701,1.457394128,2.995900623,0
0.297135177,0.073005885,0.509057318,-0.780213037,1
0.429300645,0.062441971,0.259028353,-0.699425028,1
0.203822955,0.029750221,0.680474322,0.581099066,1
0.201059977,0.048003956,1.430771177,2.511318215,1
0.293860282,0.042760454,0.478184305,-0.010418274,1
0.424501367,0.065932624,0.415674688,-0.375263155,1
0.370809338,0.069447373,0.661341726,-0.339587011,1
0.340826476,0.115836878,0.385977,-1.341552981,1
0.334636314,0.05840344,0.06499705,-0.918497414,1
0.182498169,0.049455605,1.077215967,0.258180102,1
0.222948441,0.070075346,1.070423491,0.34106553,1
0.433944044,0.079400794,0.275529803,-0.585320476,1
0.317720959,0.062713401,0.768632119,0.491105192,1
0.51567311,0.092119595,-0.445345908,-0.867253891,1
0.365912942,0.071243996,0.512803786,-0.917354528,1
0.366138533,0.051268274,0.729089854,-0.572048607,1
0.187135824,0.059448039,1.112909657,0.491328151,1
0.286480833,0.084756805,0.838037978,-0.151728946,1
0.281640266,0.069752021,0.431874671,-0.878423884,1
0.297775747,0.082994216,0.432806137,-1.005422791,1
0.368025656,0.069152227,0.365225406,-0.360939436,1
0.279095998,0.032502986,0.839439935,0.953296648,1
0.415860404,0.090771497,0.145040483,-0.773749794,1
0.424972774,0.076011351,0.101210815,-0.97958149,1
0.378640149,0.072794715,0.469445947,-0.930748981,1
0.563970289,0.058472919,-0.388078059,-0.674650066,1
0.417647298,0.062361035,-0.148216734,-0.638965955,1
0.36152266,0.064139009,0.565234279,-0.179852045,1
0.340085856,0.117898398,0.40541253,-1.323383889,1
0.333506087,0.060324105,0.410432872,0.057715391,1
0.296694348,0.075436123,0.857448126,-0.020268741,1
0.259923,0.054956853,0.604344949,-0.235080924,1
0.26731352,0.037525434,0.414602131,0.27735625,1
0.323175348,0.058330234,0.397011058,-0.560436595,1
0.326967845,0.061846088,0.29313636,-0.633370859,1
0.3600562,0.078497946,0.434715866,-1.196539151,1
0.166444247,0.023796193,1.011992832,1.22864029,1
0.270172299,0.050640472,0.475750279,-0.640830669,1
0.222948441,0.070075346,1.070423491,0.34106553,1
0.264735263,0.050599425,0.597520699,-0.35975036,1
0.262219657,0.041643234,0.299797988,-0.233253184,1
0.216959755,0.037223094,0.840301207,0.500241602,1
0.396825633,0.094704349,-0.046339943,-1.217823839,1
0.497181313,0.102203108,0.528176158,-1.089128216,1
0.284990378,0.074311647,0.205605204,-1.545976255,1
0.415860404,0.090771497,0.145040483,-0.773749794,1
0.424972774,0.076011351,0.101210815,-0.97958149,1
0.220296104,0.045553305,1.285275421,2.171886872,1
0.256741692,0.056644264,0.467589982,-0.612359772,1
0.401166968,0.052785364,1.392312923,1.028478512,1
0.36152266,0.064139009,0.565234279,-0.179852045,1
0.228544168,0.02530315,0.312175913,0.19867637,1
0.33615603,0.052027079,0.383576051,-0.014616738,1
0.297523169,0.02747666,1.102247751,1.785209039,1
0.395783069,0.046917134,0.941508648,0.530949068,1
0.302995988,0.049467013,-0.099847931,-0.896629122,1
0.236290128,0.031764694,0.811510258,0.723278605,1
0.178363755,0.050328869,1.73895847,3.416689756,1
0.20741637,0.030558834,0.300124803,-1.138534873,1
0.270439716,0.036659444,0.836069253,1.451779159,1
0.234807871,0.037216164,0.344646117,-0.8112094,1
0.148161286,0.025393452,1.099912668,0.859384608,1
0.229008394,0.03793408,0.71032518,0.264637976,1
0.250185679,0.059526408,0.528090496,-0.833881558,1
0.267434393,0.056004902,0.57091762,-0.129552861,1
0.365130376,0.098612771,0.136890773,-1.370525973,1
0.297238279,0.074102975,0.706931424,-0.668477668,1
0.174581251,0.023653878,0.571456929,-0.161986029,1
0.159028955,0.029038145,0.903181165,0.625546029,1
0.214453005,0.022193599,0.399391352,0.415014879,1
0.266362747,0.046636176,0.701531461,0.406899264,1
0.225708307,0.071296757,1.357507225,0.895491628,1
0.179639869,0.048276562,1.492397624,1.648001095,1
0.17549235,0.032174291,0.808917094,-0.148764331,1
0.247695444,0.047369618,1.077626179,1.398329472,1
0.241058529,0.061881473,0.675004233,-0.537181844,1
0.257187428,0.056046594,0.569979239,-0.353076689,1
0.258849858,0.054625006,0.62996845,0.060745635,1
0.313992669,0.041960071,0.760736733,0.896621874,1
0.207764031,0.035858984,0.590778438,-0.498715452,1
0.158163811,0.031340114,1.642806016,3.209392641,1
0.216618796,0.047502601,1.307147672,1.78486691,1
0.287865672,0.029107956,0.560804762,1.110684118,1
0.213653325,0.033445599,0.687470408,0.541056497,1
0.241287351,0.04581275,0.22700503,-1.281096783,1
0.21200005,0.03019657,0.559436987,0.536451261,1
0.23303827,0.035916157,0.140562862,-1.088195987,1
0.133250936,0.028498693,1.750171146,2.899656746,1
0.199376125,0.03930781,0.877894382,0.367006459,1
0.262450873,0.0476476,1.105515114,1.202020388,1
0.177031932,0.04728434,1.304896128,1.418377961,1
0.146949978,0.050701128,1.548780303,1.880421695,1
0.228738942,0.035158016,0.217366012,-0.719405554,1
0.224735454,0.034312983,0.768695785,0.954147393,1
0.183023071,0.025471251,1.187419297,2.727461041,1
0.194748404,0.037179744,1.396625639,2.461689401,1
0.182498169,0.049455605,1.077215967,0.258180102,1
0.36152266,0.064139009,0.565234279,-0.179852045,1
0.196484555,0.03777307,1.177602793,1.071859726,1
0.357797241,0.092497102,0.40171306,-0.840705979,1
0.429300645,0.062441971,0.259028353,-0.699425028,1
0.224735454,0.034312983,0.768695785,0.954147393,1
0.275726318,0.046911375,0.729625108,0.26805517,1
0.217929197,0.048104641,0.581902729,-0.608986327,1
0.297232893,0.051196551,0.900611044,0.884670809,1
0.295722513,0.071405978,0.840515617,0.38134854,1
0.212594545,0.048642251,1.05611781,0.672700862,1
0.19972618,0.032706637,1.09347252,0.93071058,1
0.241593903,0.029959417,0.473547191,0.017165938,1
0.26911298,0.05090818,1.222494572,0.928501055,1
0.431209071,0.04726133,0.148368354,-1.096131227,1
0.271236704,0.050120322,0.568146704,-0.367141649,1
0.156935748,0.023721172,1.080796901,1.31168294,1
0.284916777,0.041435716,0.455518526,0.009093823,1
0.182418883,0.029708211,0.368355899,-0.73813823,1
0.176093128,0.034875182,1.028947441,0.886430826,1
0.224735454,0.034312983,0.768695785,0.954147393,1
0.261690387,0.076470636,0.98758553,0.175695561,1
0.294610656,0.066508499,0.762421561,-0.174628436,1
0.335050216,0.06475276,0.923510777,0.043825414,1
0.357008452,0.051490459,0.766965072,-0.5180157,1
0.186212158,0.029759098,0.367088393,-0.741441852,1
0.259824147,0.053996908,0.575389499,-0.301438235,1
0.253929826,0.052144177,0.568638756,-0.606801802,1
0.183023071,0.025471251,1.187419297,2.727461041,1
0.367728439,0.091538021,0.365268132,-0.840838723,1
0.237320964,0.057227249,0.593776923,-0.69813384,1
0.163717951,0.05546024,1.510778751,1.757015389,1
0.258849858,0.054625006,0.62996845,0.060745635,1
0.255637614,0.044758211,0.606994229,0.38731466,1
0.224735454,0.034312983,0.768695785,0.954147393,1
0.248440731,0.051462517,0.591956696,-0.597439527,1
0.355592017,0.086514184,0.236622672,-0.995552005,1
0.261690387,0.076470636,0.98758553,0.175695561,1
0.405818446,0.072668014,0.206473246,-0.25633143,1
0.258895216,0.054752646,0.63241466,0.063227587,1
0.173833271,0.033329614,1.377821071,2.312197153,1
0.228762518,0.051958984,0.850288526,0.269470571,1
0.333506087,0.060324105,0.410432872,0.057715391,1
0.196495984,0.037771212,1.176888399,1.069302793,1
0.326327814,0.034665643,0.662549837,-0.213597791,1
0.365043909,0.023529969,0.524598106,-0.159810655,1
0.440307019,0.075851969,0.440979816,-1.15829655,1
0.243200085,0.038812627,1.119614211,1.408209208,1
0.306952024,0.055144705,1.637657702,2.822429217,1
0.174876912,0.040083405,1.023019376,0.47128358,1
0.2136477,0.074680892,1.043126427,0.06582471,1
0.365496587,0.099270497,0.140236715,-1.365047871,1
0.206505749,0.025793463,0.457670656,0.872097886,1
0.267356065,0.05603034,0.569671445,-0.131629953,1
0.155288696,0.030998386,0.663864344,-0.858766566,1
0.159241082,0.026247887,0.933839024,0.557557029,1
0.299644321,0.046814482,1.204444753,1.871853184,1
0.2123002,0.033667779,0.639748904,0.297593037,1
0.25721268,0.037753475,0.935467052,1.46548467,1
