1.53E-05,0.000184789,0.000184789,0.999907605,0.999630472,0.999815219,-9.24E-05,1
1.53E-05,0.000179653,0.000179653,0.999910174,0.999635607,0.999817787,0.027687943,1
1.53E-05,6.16E-05,6.16E-05,0.999969202,0.999876813,0.999938404,-3.08E-05,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0.002756684,0.002756684,0.998621658,0.994267971,0.997129864,0.075939183,1
1.53E-05,0.001257753,0.001257753,0.999371124,0.997358876,0.998678564,0.09196328,1
1.53E-05,0.0049158,0.0049158,0.9975421,0.989396415,0.994684062,0.139560128,1
1.53E-05,0.000266911,0.000266911,0.999866544,0.999456015,0.99972797,0.036903563,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0.00208433,0.00208433,0.998957835,0.995630781,0.997812997,0.089547874,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,5.90E-05,5.90E-05,0.999970478,0.999879366,0.999939681,0.041637144,1
1.53E-05,0.000723809,0.000723809,0.999638096,0.998537832,0.999268648,0.020471295,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0.012802144,0.012802144,0.993598928,0.96302284,0.981337046,0.461726326,1
1.53E-05,0.000146312,0.000146312,0.999926844,0.99969973,0.999849854,0.049926838,1
1.53E-05,0.00316365,0.00316365,0.998418175,0.990522306,0.995249836,0.500031261,1
1.53E-05,0.002867686,0.002867686,0.998566157,0.993543724,0.996766623,0.202979522,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,6.16E-05,6.16E-05,0.999969202,0.999876813,0.999938404,-3.08E-05,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0.004599533,0.004599533,0.997700234,0.985066935,0.992505258,0.556120146,1
1.53E-05,0,0,1,1,1,1,1
1.53E-05,0,0,1,1,1,1,1
